user_id,news,condition,line_number,question,Fact,Details,Evidence,Close_ended,Opinion,Explanation,Other,Journalistic_Integrity,Blooms_taxonomy
649c8ebc175f10aaa889c835,Thawing permafrost may unleash industrial pollution across the Arctic,chatbot,21-24,What did Kimberly Miner say was being released because of Arctic thaw?,0,1,0,0,0,0,0,0,2
6495a52c8a1cd336e64c06e2,Thawing permafrost may unleash industrial pollution across the Arctic,authors,21-24,Has there been any verifiable proof of bacteria/virus existing frozen in the permafrost that could lead to this sort of that or is this a hypothetical possibility?,0,0,1,0,0,0,0,1,6
6495a53792de78df37d95225,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,21-22,What kind of crops will the farmers be planting for this fund?,1,0,0,0,0,0,0,0,2
64a497aeb4f3637d496d456f,The meaning behind the far-right symbol Texas shooter wore as he killed 8,chatbot,21-22,Where did the memes glorifying Augusto Pinochet appear?,1,0,0,0,0,0,0,0,1
649342dfd22b6bd86908f12b,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",authors,"20,21,22",Have the authors looked into any correlation using CDC data between covid cases and rising anxiety in later years of the pandemic?,0,1,1,0,0,0,0,1,1
649cf28ff9b8fec654033b72,What COVID Could Look Like One Year From Now,chatbot,20-23,What could happen during the holidays that would affect Covid-19 data so much?,0,1,0,0,0,1,0,1,4
64936329454d8858d00af112,What COVID Could Look Like One Year From Now,authors,20-23,"When talking about the impact of holidays on outbreak data, could you provide further details into how holidays can affect the accuracy and interpretation of the data?",0,1,0,0,0,1,0,1,6
64a4a23cb4f3637d496d4571,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,20-23,Why would one crop receive more money than another?,0,0,0,0,0,1,0,0,2
64a6a51c86298c0ec95cefa5,What COVID Could Look Like One Year From Now,authors,20-23,How will the holiday season throw off the data?,0,0,0,0,0,1,0,0,3
649340531a2f52d516451864,"VP Kamala Harris inactive on border crisis as migrant surge continues, Title 42 end looms",authors,20-22,"Have Mastercard, Microsoft, Nespresso and the WEF followed through on their commitments?",0,1,0,0,0,0,0,0,2
6493455bd22b6bd86908f12d,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",authors,20-22,Are there other factors that could account for these findings?,0,1,0,0,0,0,0,0,1
64a6f9e035d90f9dd58308ac,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",authors,20-22,"I am curious how the levels of anxiety and depression are now, now that we are out and at the end of the Pandemic.",0,1,0,0,0,0,0,0,1
64911be877cb3a816838b80e,What COVID Could Look Like One Year From Now,authors,20-21,"What do you mean by the holidays could throw the outbreak data for weeks? I would expect a large increase in cases from the holiday, but from a laymen, I have no idea what you mean by this. Did the holiday cause cases to under counted  somehow while there was a large increase or does it mean something else?",0,0,0,0,0,1,0,1,6
649341841a2f52d516451865,What COVID Could Look Like One Year From Now,authors,20-21,How long after the holidays is the outbreak data expected to be unreliable?,1,0,0,0,0,0,0,0,2
64934eeac1ff5e3fc1a87f66,What COVID Could Look Like One Year From Now,authors,20-21,Why do the holidays throw outbreak data off by so much?,0,0,1,0,0,1,0,1,2
64959e5d8a1cd336e64c06dc,"As Afghan Migrants Are Kept In A Former Dick’s Sporting Goods, Measles Appears In Northern Virginia",authors,20-21,"Why was there an inclusion of the types of stores surrounding the Dick's Sporting Goods, when the entire area is potentially hazardous.?",0,0,0,0,0,1,0,0,6
64981eadf67109d07fbb71ad,Renewable energy is here. But how do we store it for the future?,chatbot,20-21,What is wrong with using cobalt for batteries?,0,0,0,0,0,1,0,0,4
64a6f9ee35d90f9dd58308ad,Stem cell therapy potentially could treat Type 1 diabetes by helping patients produce insulin,authors,20-21,How many units of insulin is normal for a type 1 diabetic to inject per day?,1,0,0,0,0,0,0,0,1
64a77ba41f2cf98a5f295d20,What COVID Could Look Like One Year From Now,chatbot,20-21,"Exactly, how will the holidays affect the numbers related to Covid?",0,0,0,0,0,1,0,0,2
64a7b3a674753de230d81b71,Stem cell therapy potentially could treat Type 1 diabetes by helping patients produce insulin,chatbot,20-21,"Regarding the person injected 34 units of insulin, how was this all broken up during the day? How often were they doing this and in what amount to reach that 34 units?",0,1,0,0,0,0,0,0,2
64a7e8ee3562ba51a295b2e8,What COVID Could Look Like One Year From Now,chatbot,20-21,How long will it take for the data to be accurate?,1,0,0,0,0,0,0,0,1
64a77c6b1f2cf98a5f295d23,What COVID Could Look Like One Year From Now,chatbot,20 - 23,Exactly how did the holidays throw off the data at the end of 2020?,0,0,0,0,0,1,0,1,2
64912a7d77cb3a816838b813,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,20 - 22,What is the distribution allocations between Big Farm and local/family farms?,0,1,0,0,0,0,0,0,1
64a6294f0114310708d1f579,Renewable energy is here. But how do we store it for the future?,authors,19-24,What are some of the best material for lithium batteries in terms of the environmental costs and social equity?,0,1,0,0,0,0,0,0,3
64a7aa0b3a74aa985cb3340d,Renewable energy is here. But how do we store it for the future?,chatbot,19-24,Will ethically sourcing materials from tropical regions eventually turn the eye towards profit from those regions and will large companies eventually exploit those areas as well?,0,0,0,0,1,0,0,0,3
649a9521987eebde923fc06c,Renewable energy is here. But how do we store it for the future?,chatbot,19-23,What is Serena and Bill believe that is needed to make the battery industry green?,0,1,0,0,0,0,0,0,2
64911be877cb3a816838b80e,Renewable energy is here. But how do we store it for the future?,authors,19-21,"My first question is what does ethical supply chains have to do with ""green"" batteries? It is said with no explanation, but I do not see what they have to do with each other.",0,1,1,0,0,1,0,1,4
64912a3f77cb3a816838b812,Renewable energy is here. But how do we store it for the future?,authors,19-20,Have you considered the possibility that the very nature of green energy projects makes ethical supply chains harder to establish?,0,0,0,0,0,1,0,0,4
6495a52c8a1cd336e64c06e2,Measles outbreak across US hits 25 year high,authors,19-20,Is there a strategy being considered to counter the misinformation en-masse and change the sentiment of vaccines back in sciences favor?,0,1,0,0,0,0,0,0,5
64a77b5888be86775400d680,Measles outbreak across US hits 25 year high,chatbot,19 - 20,How is the CDC combating misinformation about vaccine safety?,0,1,0,0,0,0,0,0,2
6491259577cb3a816838b810,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,"18,19",What success does Trump feel he achieved while in office?,0,1,0,0,0,0,0,0,2
649cf28ff9b8fec654033b72,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,"18, 23, 24",How will the government decide to allocate the money to each type of crop covered by the Farm Bill>,0,1,0,0,0,0,0,0,2
64982084fc989bfbf1514222,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,"18, 19",What is the redirect America to the successful path it was on before Biden that Trump mentioned?,0,1,0,0,0,0,0,0,2
64a7802288be86775400d683,Thawing permafrost may unleash industrial pollution across the Arctic,chatbot,"18, 19",Can we prevent losing 65% of the permafrost?,0,0,0,0,1,0,0,0,2
649cabb2913bcc8835d97334,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,18-22,"Has there been any follow up reporting on concerns that the funds could be distributed unevenly besides Terry Cosby's statement, or that they would target specific crops?",0,1,0,0,0,0,0,0,6
64a6a09486298c0ec95cefa4,Thawing permafrost may unleash industrial pollution across the Arctic,authors,18-20,Why is the Arctic warming so much faster than the rest of the planet since the entire planet should be affected by climate change?,0,0,0,0,0,1,0,0,4
64912a3f77cb3a816838b812,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,18-19,You said that Trump talked about redirecting America to the path it was on before Biden's election in 2020; how did the crowd react to that?,0,1,0,0,0,0,0,0,2
649a85146900dc62b912fd3d,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,18-19,Why is fact checking so important in major news networks?,0,0,0,0,0,1,0,0,2
649a82fb6900dc62b912fd3a,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,18-19,What exact concerns have Republicans expressed over the funds being too narrowly tailored or being distributed unevenly?,0,1,0,0,0,0,0,0,2
649a91b8987eebde923fc06b,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,18-19,Was America actually successful when Trump was in office?,0,0,0,0,1,0,0,0,2
64a4909ab4f3637d496d4567,Thawing permafrost may unleash industrial pollution across the Arctic,chatbot,18-19,What studies show that the artic is warming this fast as a result of climate change?,1,0,0,0,0,0,0,0,1
64a49107b4f3637d496d4568,Here's where extreme heat could be devastating in coming years,chatbot,18-19,What are two resources these populations may lack?,1,0,0,0,0,0,0,0,1
64a4a23cb4f3637d496d4571,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,18-19,Why are the Republicans worried about being unevenly dispersed.,0,0,0,0,0,1,0,0,2
64a6294f0114310708d1f579,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,18-19,"How does Donald Trump think that he can win the presidency, after being defeated in his last presidential election attempt?",0,0,0,0,1,1,0,0,4
64a6a51c86298c0ec95cefa5,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,18-19,What concerns have Republican politicians expressed? I would like more detail about the objections to the funds.,0,1,0,0,0,0,0,0,2
64a6fa3f35d90f9dd58308ae,Here's where extreme heat could be devastating in coming years,authors,18-19,Doesn't air conditioning ultimately contribute to more global warming?,0,0,0,1,0,1,0,1,3
64a77ba41f2cf98a5f295d20,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,18-19,In what way do some Republicans believe the funds will be unevenly distributed?,0,0,0,0,0,1,0,0,2
64a77d4d88be86775400d682,What COVID Could Look Like One Year From Now,chatbot,18-19,What would cause a repeat vaccination campaign to be necessary?,0,1,0,0,1,0,0,0,2
64a693ad86298c0ec95cefa2,"VP Kamala Harris inactive on border crisis as migrant surge continues, Title 42 end looms",authors,17-22,What are the results of the Call to Action? Has it been successful? Has there been any impacts to migration?,0,1,0,0,1,1,0,0,2
649a843e987eebde923fc066,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,17-20,How do the management officials at these news network plan to force their top talent anchors into fact checking everything they say while on the air?,0,1,0,0,0,1,0,0,5
6491330f7b94fcb45e539182,What COVID Could Look Like One Year From Now,authors,17-19,"You talk of repeat vaccination...but where is the data on natural immunity and where is the data on repeat vaccinations using a relatively new and unknow vaccine?
",0,0,1,0,0,0,0,1,2
64980e7dfc989bfbf1514220,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,17-19,Why would the author imagine this has something to do with the veracity of what's being said on the air when the entire article only details allegations that the people referenced engaged in inappropriate conduct behind the scenes?,0,0,0,0,0,1,0,1,6
64a497eeb4f3637d496d4570,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,17-19,How can we know that the fact checkers aren't biased?,0,1,0,0,0,0,0,0,2
64a78d9988be86775400d684,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,17-19,How much false information has been aired on Fox and CNN?,0,1,0,0,0,0,0,0,1
64959e5d8a1cd336e64c06dc,"As Afghan Migrants Are Kept In A Former Dick’s Sporting Goods, Measles Appears In Northern Virginia",authors,17-18,I'm curious what areas of the government and who specifically has been contacted? Since there is repeated references to no response from the government.,0,0,1,0,0,0,0,1,2
64a495a6b4f3637d496d456b,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,"16,17,18",Weren't Carlson and Lemon fired more for their opinions since they aren't traditional news programs that focus on hard news?,0,0,0,0,0,1,0,1,5
6491259577cb3a816838b810,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,"16,17","How many farmers have been asked their opinions about this funding?
",1,0,0,0,0,0,0,0,1
6495a52c8a1cd336e64c06e2,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,16-20,There is a general distrust by many about the neutrality of new sources so are these dismissals considered a step towards legitimacy or do the broadcast companies plan to replace them with equally biased on screen talent?,0,1,0,0,1,0,0,0,6
64a497eeb4f3637d496d4570,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,16-20,"Isn't there a lot of evidence that this is more about censorship, and if so, what is the evidence?",0,0,1,0,0,1,0,1,5
64a71f427bbf7eb5083f6728,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,16-20,Will the networks make sure to fact check and check any anchor exaggerating the truth.,0,0,0,1,1,0,0,0,2
6495a0478a1cd336e64c06dd,Measles outbreak across US hits 25 year high,authors,16-19,what measures are being taken to address the spread of misinformation about vaccines?,0,1,0,0,0,0,0,0,1
64912a3f77cb3a816838b812,Renewable energy is here. But how do we store it for the future?,authors,16-18,"Serena, what is YOUR answer to that question?",0,0,0,0,1,0,1,0,2
649127b977cb3a816838b811,Thawing permafrost may unleash industrial pollution across the Arctic,authors,"16-17, 22-24",Is the amount of known or predicted radioactive waste enough to be of serious concern outside their immediate areas if released?,0,1,0,0,0,1,0,0,2
64980e7dfc989bfbf1514220,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,16-17,Has there been an independent poll of some kind gauging the opinions of farmers on the issue rather than a statement from a politician?,0,0,1,0,0,0,0,1,3
6495a1348a1cd336e64c06df,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,16-17,Which Republican politicians are complaining about the act?,1,0,0,0,0,0,0,0,1
6495a1348a1cd336e64c06df,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,16-17,Are there any actual complaints from farmers about this act?,0,1,0,0,0,0,0,0,1
64981eadf67109d07fbb71ad,Renewable energy is here. But how do we store it for the future?,chatbot,16-17,How do we generate energy when there is no sun for the solar panels?,0,1,0,0,0,0,0,0,4
649a843e987eebde923fc066,Stem cell therapy potentially could treat Type 1 diabetes by helping patients produce insulin,chatbot,16-17,What manners of life-threatening situations or manners of death will patients experience if they do not inject their insulin in time?,0,1,0,0,0,0,0,0,4
64a696f2e22bbccf37317e29,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,"15,16,17",Why are Trump's former campaign aides concerned about his early announcement and what impact would the poor midterm results have on Trump's ability to win?,0,1,0,0,0,1,0,0,2
64a7aa0b3a74aa985cb3340d,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",chatbot,"15-19, 34-38","Did states with lower rates of infection, death and hospitalization have overall lower numbers in the same period of August to December 2020? In other words, is there a direct correlation to the levels of illness to the level of depression/anxiety whether high or low?",0,1,0,0,0,1,0,0,2
64a6fa3f35d90f9dd58308ae,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",authors,15-19,"Was the political state of the US considered in any of this, because August 2020-January 21 included a very tense political situation on top of Covid, or were people directly asked about covid specifically and how it affects their anxiety/depression?",0,1,0,0,0,1,0,0,5
6493727e161307e319dc6cdb,"As Afghan Migrants Are Kept In A Former Dick’s Sporting Goods, Measles Appears In Northern Virginia",authors,15-18,"Does the US government usually test people for diseases prior to allowing them in the country, and if not, why not?",0,1,0,0,0,1,0,0,4
649ca0d7913bcc8835d97332,"As Afghan Migrants Are Kept In A Former Dick’s Sporting Goods, Measles Appears In Northern Virginia",chatbot,15-18,What will the immigration process be like for the Afghan migrants?,0,1,0,0,0,0,0,0,2
64911be877cb3a816838b80e,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,15-17,What had the former aides and inner circle members had said that made it so Trump had defied them? Had any of them explicitly said or asked Trump not to run for President a third time?,0,1,0,0,0,0,0,0,2
649a91b8987eebde923fc06b,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,15-17,Why did they want him to wait to make his announcement until after the Dec. 6 Senate runoff in Georgia?,0,0,0,0,0,1,0,0,2
649a82fb6900dc62b912fd3a,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,15-17,How did his former campaign aides and his inner circle react when he did not wait on his 2024 announcement like they would have preferred?,0,1,0,0,0,0,0,0,3
649340531a2f52d516451864,What COVID Could Look Like One Year From Now,authors,15-16,How would we get lasting protection out of the shots?,0,1,0,0,0,0,0,0,2
64980e7dfc989bfbf1514220,What COVID Could Look Like One Year From Now,chatbot,15-16,How could durable protection possibly be 'finagled' out of current shots?,0,0,0,0,0,1,0,0,2
64a7a9fc74753de230d81b70,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,15 16 17,Who are these former campaign aides and inner circle members that Trump deified when making this early announcement to run again?,1,0,0,0,0,0,0,0,1
649a85116900dc62b912fd3c,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,"14, 15",What is the process to for farmers to apply for funding,1,0,0,0,0,0,0,0,1
649cf28ff9b8fec654033b72,What COVID Could Look Like One Year From Now,chatbot,14-19,Will yearly vaccines for Covid-19 be required going forward?,0,0,0,1,0,0,0,0,1
64a77be41f2cf98a5f295d22,Here's where extreme heat could be devastating in coming years,chatbot,14-16,"Are these new climate and weather prediction models, or have they been used previously?",1,0,0,0,0,0,0,0,2
64911be877cb3a816838b80e,What COVID Could Look Like One Year From Now,authors,14-15,What do you think the effect of having multiple COVID Vaccine boosters will have on people's perception of the COVID vaccine and vaccines in general? Do you expect vaccine hesitancy and skepticism to grow off the back of this?,0,1,0,0,1,0,0,0,5
649127b977cb3a816838b811,Who is George Santos and why is he in trouble?,authors,14-15,"What are the typical penalties for the amount of charges and type of crimes he is being charged with in New York, and are there any federal penalties as well?",0,1,0,0,0,0,0,0,2
649341841a2f52d516451865,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,14-15,Would farmers have to apply for the money or would it be automatically distributed?,0,1,0,0,0,0,0,0,2
64a6f9e035d90f9dd58308ac,Who is George Santos and why is he in trouble?,authors,14-15,When is George Santos' court date for his 13-count indictment?,1,0,0,0,0,0,0,0,1
64a77d4d88be86775400d682,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,14-15,In what way is the amount of funding for each farmer determined?,0,1,0,0,0,0,0,0,2
64a7eb4b9b3596ed7981eb91,Renewable energy is here. But how do we store it for the future?,chatbot,14-15,Are alternative storage solutions to lithium-ion batteries in use and/or in production?,0,0,0,1,0,0,0,0,1
64a495b74738f254e8504b04,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,"13, 14",Can you tell me any more about Trump's offer for disaffected Democrats to join his movement?,0,0,0,0,0,0,1,0,1
64a7aa0b3a74aa985cb3340d,"VP Kamala Harris inactive on border crisis as migrant surge continues, Title 42 end looms",chatbot,13-22,"Are there any real solutions, other than investment in the Northern Triangle, to stem the flow of migrants to the border and have any been announced publicly other than the end of Title 42?",0,0,0,0,1,0,0,0,2
649a9521987eebde923fc06c,Who is George Santos and why is he in trouble?,chatbot,13-15,How many counts of indictment is George Santos facing in New York?,1,0,0,0,0,0,0,0,1
6495b00d92de78df37d95226,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,13-15,What have farmers directly said about this proposal to neutral participants? How do we really know that Podesta's claim about them not having any complaints is really true?,0,1,1,0,0,0,0,1,6
649a82fb6900dc62b912fd3a,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,chatbot,13-15,Exactly how many farmers have been in contact with the White House and expressed support over the climate-friendly funds?,1,0,0,0,0,0,0,0,1
64a49107b4f3637d496d4568,The meaning behind the far-right symbol Texas shooter wore as he killed 8,chatbot,13-15,What does the RWDS acronym originally refer to?,1,0,0,0,0,0,0,0,1
64a4909ab4f3637d496d4567,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,13-14,Why is Donald Trump trying to get Democrats to join his movement?,0,0,0,0,0,1,0,0,2
64a77b111f2cf98a5f295d1e,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,13-14,"What does Trump mean by the term ""disaffected Democrats""?",0,1,0,0,0,0,0,0,2
64a77be41f2cf98a5f295d22,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,13-14,How many disaffected democrats are likely to vote for the republican candidate in the next presidential election?,1,0,0,0,0,0,0,0,1
64912a7d77cb3a816838b813,Who is George Santos and why is he in trouble?,authors,"1,9, 62, 63",How could such a corrupt person rise in politics to such a high level without ever being discovered?,0,0,0,0,1,0,0,0,4
6491259577cb3a816838b810,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,"1,2",Will any money go directly to farmers?,0,1,0,0,0,0,0,0,1
6491259577cb3a816838b810,"Depression and anxiety declined in the first half of 2021 but remained high, the C.D.C. reports",authors,19-Dec,Through what platform was the survey administered?,1,0,0,0,0,0,0,0,1
64981eadf67109d07fbb71ad,Stem cell therapy potentially could treat Type 1 diabetes by helping patients produce insulin,chatbot,14-Dec,Why is insulin so important?,0,0,0,0,0,1,0,0,1
649341841a2f52d516451865,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,13-Dec,What was Hadley Gamble's position at CNBC and is she still working there?,1,0,0,0,0,0,0,0,2
6493727e161307e319dc6cdb,Biden Administration Pledges Fight to Keep Climate-Friendly Farming Funds,authors,14-Nov,"Are there any farmers that are against what Biden is fighting for in reference to giving financial help to climate friendly farms, and if so, why?",0,1,0,0,0,1,0,0,5
64980afaf67109d07fbb71a8,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,13-Nov,What was that inappropriate relationship like?,0,1,0,0,0,0,0,0,1
649a9521987eebde923fc06c,Measles outbreak across US hits 25 year high,chatbot,12-Nov,Where are the biggest outbreaks centered at?,1,0,0,0,0,0,0,0,2
649a85146900dc62b912fd3d,Measles outbreak across US hits 25 year high,chatbot,12-Nov,Why did the ultra-Orthodox Jewish community in Brooklyn get the biggest measles outbreak?,0,0,0,0,0,1,0,0,2
649cabb2913bcc8835d97334,What COVID Could Look Like One Year From Now,chatbot,12-Nov,Are any major cities wanting to go back to the style of lockdowns that occurred when the pandemic first started?,1,0,0,0,0,0,0,0,1
64934528d22b6bd86908f12c,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,13-Oct,Did the recent sale of CNN have anything to do with the firing of Don Lemon?,0,0,0,0,0,1,0,0,4
649ca0d7913bcc8835d97332,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,13-Oct,What types of controversies was Don Lemon involved in aside from the inappropriate relationship?,0,1,0,0,0,0,0,0,2
64936329454d8858d00af112,What COVID Could Look Like One Year From Now,authors,13-Oct,"Can you tell me more about what exactly is meant by a ""soft lockdown"" and what specific measures or restrictions are being put in place? How does this differ from the shutdown that was implemented back in March 2020?",0,1,0,0,0,1,0,1,6
64a495b74738f254e8504b04,What COVID Could Look Like One Year From Now,chatbot,13-Oct,I'd like to read more of what Sarah Zhang wrote about Omicron in 2021. Can you help?,0,0,0,0,0,0,1,0,1
64a77d4d88be86775400d682,What COVID Could Look Like One Year From Now,chatbot,13-Oct,What are some examples of a soft lock down and how do they differ from the lock down in March of 2020?,0,1,0,0,0,1,0,0,2
649341841a2f52d516451865,What COVID Could Look Like One Year From Now,authors,12-Oct,How is the response to Omicron differing around the country?,0,1,0,0,0,1,0,0,2
649a824e987eebde923fc065,"VP Kamala Harris inactive on border crisis as migrant surge continues, Title 42 end looms",chatbot,12-Oct,"not surprisingly, the Biden administration is blaming the trump administration for the problems. has the former president had any comment?",0,1,0,0,0,0,0,0,2
649341841a2f52d516451865,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,11-Oct,What kind of controversy was Lemon facing before his firing?,0,1,0,0,0,0,0,0,2
649cabb2913bcc8835d97334,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,11-Oct,What was the controversy that Don Lemon was bogged down by in the weeks prior to his firing?,0,1,0,0,0,0,0,0,2
6495a0478a1cd336e64c06dd,Renewable energy is here. But how do we store it for the future?,authors,"10, 11",do you see any specific challenges to adopting ammonia as a fuel? or maybe any oppurtunities?,0,0,0,0,1,0,0,0,5
6495b00d92de78df37d95226,What COVID Could Look Like One Year From Now,authors,11-Oct,Is the risk profile of Omnicron significant enough to warrant soft lockdowns?,0,0,0,0,0,1,0,0,5
64a6294f0114310708d1f579,Renewable energy is here. But how do we store it for the future?,authors,11-Oct,"What are the benefits of combustion engines that run on ammonia, compared to other renewable fuels like hydrogen in cars?",0,1,0,0,0,0,0,0,2
64a77ba41f2cf98a5f295d20,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,11-Oct,"What kind of support, specifically, does he want from working class people?",0,1,0,0,0,0,0,0,2
64a78d9988be86775400d684,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",chatbot,11-Oct,What was the Don Lemon controversy?,1,1,0,0,0,0,0,0,1
64a7aa0b3a74aa985cb3340d,Renewable energy is here. But how do we store it for the future?,chatbot,11-Oct,Is Sunborne Systems looking into any other source of fuel/power for combustion engines other than ammonia?,1,0,0,1,0,0,0,0,1
649a82fb6900dc62b912fd3a,"As Afghan Migrants Are Kept In A Former Dick’s Sporting Goods, Measles Appears In Northern Virginia",chatbot,14-Sep,What is the current health status of the five Afghan migrants that were diagnosed with measles?,0,1,0,0,0,0,0,0,3
64a6a09486298c0ec95cefa4,"As Afghan Migrants Are Kept In A Former Dick‚Äôs Sporting Goods, Measles Appears In Northern Virginia",authors,11-Sep,Did the migrants catch the measles after coming to the US or did they likely bring it from Afghanistan?,0,0,0,1,0,0,0,0,2
64a69ad486298c0ec95cefa3,Chile‚Äôs desert dumpsite for 60K tons of fast fashion seen from space,authors,10-Sep,Why aren't there regulations regarding synthetic fibers?,0,0,0,0,0,1,0,0,2
64a4a23cb4f3637d496d4571,"VP Kamala Harris inactive on border crisis as migrant surge continues, Title 42 end looms",chatbot,12-Aug,"Did Biden think that countries like Honduras, Guatemala and El Salvador would take a woman seriously enough to solve problems?",0,0,0,0,1,0,0,0,2
64a77b5888be86775400d680,Measles outbreak across US hits 25 year high,chatbot,12-Aug,How have Orthodox Jewish leaders responded to the issue of vaccination refusal and measles outbreaks in New York and New Jersey?,0,1,0,0,0,0,0,0,2
649a9521987eebde923fc06c,Renewable energy is here. But how do we store it for the future?,chatbot,11-Aug,What is Bill David doing to address the energy shortage?,0,1,0,0,0,0,0,0,3
64982084fc989bfbf1514222,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,"8, 9",What are the issues that Trump wants to build a better America?,0,1,0,0,0,0,0,0,1
649a82fb6900dc62b912fd3a,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,9-Aug,"What exact definition has Trump given for the issues, vision and success for him in his movement to restore America?",0,1,0,0,0,0,0,0,2
64a4909ab4f3637d496d4567,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,9-Aug,What kind of issues is Donald Trump looking to address?,0,1,0,0,0,0,0,0,2
64a631732d26908d71ade29f,"Trump sets off on race for White House, promises to make America 'great and glorious again'",authors,9-Aug,"What are the issues, visions and success he is speaking of?",0,1,0,0,0,0,0,0,2
64a71f427bbf7eb5083f6728,"Fox News Host Howard Kurtz Predicts 'Worthwhile Outcome' From Tucker Carlson, Don Lemon Getting Fired",authors,9-Aug,What controversies led up to Don's firing?,1,1,0,0,0,0,0,0,2
64a7a9fc74753de230d81b70,"Trump sets off on race for White House, promises to make America 'great and glorious again'",chatbot,8 9,"Did Mr Trump elaborate on what these issues, visions and successes are or will be that help restore America?",0,1,0,0,0,0,0,0,2
